,timestamp,ent,type,new_ent
538,2024-06-28,server deployment,H_SKILL,SERVER DEPLOYMENT
538,2024-06-28,cloud computing,LANG_FRAM,"CLOUD (GC, AWS, AZURE, ETC.)"
538,2024-06-28,API development,H_SKILL,API DEVELOPMENT
538,2024-06-28,understanding of software engineering best practices,H_SKILL,UNDERSTANDING OF SOFTWARE ENGINEERING BEST PRACTICES
538,2024-06-28,problem-solving,S_SKILL,ANALYTICAL THINKING AND PROBLEM SOLVING
538,2024-06-28,keen eye for detail,S_SKILL,KEEN EYE FOR DETAIL
538,2024-06-28,communication skills,S_SKILL,COMMUNICATION
538,2024-06-28,collaborate,S_SKILL,COLLABORATION AND TEAMWORK
538,2024-06-28,Bachelor’s,REQUIREMENT,BACHELOR'S
538,2024-06-28,Master’s degree,REQUIREMENT,MASTER'S
538,2024-06-28,AI,LANG_FRAM,AI
538,2024-06-28,ML,LANG_FRAM,MACHINE LEARNING
539,2024-06-28,statistical analysis,H_SKILL,STATISTICAL ANALYSIS
539,2024-06-28,building predictive models,H_SKILL,BUILDING PREDICTIVE MODELS
539,2024-06-28,identity risk. About the Role:,H_SKILL,IDENTITY RISK. ABOUT THE ROLE:
539,2024-06-28,statistical analysis,H_SKILL,STATISTICAL ANALYSIS
539,2024-06-28,data mining,H_SKILL,DATA MINING
539,2024-06-28,statistical methods,H_SKILL,STATISTICAL METHODS
539,2024-06-28,research experiments,H_SKILL,RESEARCH EXPERIMENTS
539,2024-06-28,Building and testing credit and fraud risk statistical models,H_SKILL,TESTING
539,2024-06-28,provide feedback,S_SKILL,PROVIDE FEEDBACK
539,2024-06-28,degree,REQUIREMENT,DEGREE
539,2024-06-28,Master's Degree,REQUIREMENT,MASTER'S
539,2024-06-28,knowledge of applied modelling,H_SKILL,KNOWLEDGE OF APPLIED MODELLING
539,2024-06-28,understanding of statistical methods,H_SKILL,UNDERSTANDING OF STATISTICAL METHODS
539,2024-06-28,R,LANG_FRAM,R
539,2024-06-28,Python,LANG_FRAM,PYTHON
539,2024-06-28,"understanding of various statistical methodologies including linear regression, logistic regression",H_SKILL,"UNDERSTANDING OF VARIOUS STATISTICAL METHODOLOGIES INCLUDING LINEAR REGRESSION, LOGISTIC REGRESSION"
539,2024-06-28,advanced analytic,H_SKILL,ADVANCED ANALYTIC
539,2024-06-28,Experience processing large data sets,H_SKILL,EXPERIENCE PROCESSING LARGE DATA SETS
539,2024-06-28,accessible hiring process,S_SKILL,ACCESSIBLE HIRING PROCESS
540,2024-06-28,dynamic,S_SKILL,DYNAMIC
540,2024-06-28,motivated,S_SKILL,DRIVEN AND MOTIVATED
540,2024-06-28,ITIL,REQUIREMENT,ITIL
540,2024-06-28,managing and fulfilling service requests,H_SKILL,MANAGING AND FULFILLING SERVICE REQUESTS
540,2024-06-28,ITIL,LANG_FRAM,ITIL
540,2024-06-28,ITIL,H_SKILL,ITIL
540,2024-06-28,Continuously review and improve how requests,S_SKILL,CONTINUOUSLY REVIEW AND IMPROVE HOW REQUESTS
540,2024-06-28,Provide guidance and support to internal teams,H_SKILL,PROVIDE GUIDANCE AND SUPPORT TO INTERNAL TEAMS
540,2024-06-28,ITIL,REQUIREMENT,ITIL
540,2024-06-28,ensuring efficient and timely request fulfilment,H_SKILL,ENSURING EFFICIENT AND TIMELY REQUEST FULFILMENT
540,2024-06-28,Continuously,S_SKILL,CONTINUOUSLY
540,2024-06-28,ITIL,H_SKILL,ITIL
540,2024-06-28,communication,S_SKILL,COMMUNICATION
540,2024-06-28,listening,S_SKILL,LISTENING
540,2024-06-28,interpersonal skills,S_SKILL,INTERPERSONAL SKILLS
540,2024-06-28,work independently,S_SKILL,INDEPENDENT WORKING
540,2024-06-28,prioritise,S_SKILL,PRIORITISE
540,2024-06-28,"analytical, problem-solving skills",S_SKILL,ANALYTICAL THINKING AND PROBLEM SOLVING
540,2024-06-28,attention to detail,S_SKILL,ATTENTION TO DETAIL
540,2024-06-28,designing and implementing workflows,H_SKILL,DESIGNING AND IMPLEMENTING WORKFLOWS
540,2024-06-28,Certification,REQUIREMENT,CERTIFICATION
540,2024-06-28,ITIL v3/4 Certification,REQUIREMENT,ITIL
541,2024-06-28,collaborate,S_SKILL,COLLABORATION AND TEAMWORK
541,2024-06-28,statistical modeling,H_SKILL,STATISTICAL MODELING
541,2024-06-28,improve user experience,H_SKILL,IMPROVE USER EXPERIENCE
541,2024-06-28,Communicate,S_SKILL,COMMUNICATION
541,2024-06-28,knowledge of research methodology,H_SKILL,KNOWLEDGE OF RESEARCH METHODOLOGY
541,2024-06-28,statistical inference,H_SKILL,STATISTICAL INFERENCE
541,2024-06-28,machine learning,LANG_FRAM,MACHINE LEARNING
541,2024-06-28,data analyses,H_SKILL,DATA ANALYSIS
541,2024-06-28,problem solving,S_SKILL,ANALYTICAL THINKING AND PROBLEM SOLVING
541,2024-06-28,Bachelor's degree,REQUIREMENT,BACHELOR'S
541,2024-06-28,SQL,LANG_FRAM,SQL
541,2024-06-28,Python,LANG_FRAM,PYTHON
541,2024-06-28,R,LANG_FRAM,R
541,2024-06-28,data analysis,H_SKILL,DATA ANALYSIS
541,2024-06-28,visualization,H_SKILL,VISUALIZATION
541,2024-06-28,version control,LANG_FRAM,"VERSION CONTROL (GIT, GITHUB, GITLAB, ETC.)"
541,2024-06-28,git,LANG_FRAM,"VERSION CONTROL (GIT, GITHUB, GITLAB, ETC.)"
541,2024-06-28,product analytics,H_SKILL,PRODUCT ANALYTICS
541,2024-06-28,speak to someone please ask!,S_SKILL,SPEAK TO SOMEONE PLEASE ASK!
542,2024-06-28,passionate,S_SKILL,PASSION AND ENTHUSIASM
542,2024-06-28,data analytics,H_SKILL,DATA ANALYTICS
542,2024-06-28,curious,S_SKILL,CURIOUS
542,2024-06-28,strong statistical and analytical background,H_SKILL,STRONG STATISTICAL AND ANALYTICAL BACKGROUND
542,2024-06-28,"devise, develop, and maintain methods and tools",H_SKILL,"DEVISE, DEVELOP, AND MAINTAIN METHODS AND TOOLS"
542,2024-06-28,Bachelor's,REQUIREMENT,BACHELOR'S
542,2024-06-28,Master's,REQUIREMENT,MASTER'S
542,2024-06-28,PhD degree,REQUIREMENT,PHD
542,2024-06-28,SQL,LANG_FRAM,SQL
542,2024-06-28,coding,H_SKILL,CODING/PROGRAMMING
542,2024-06-28,R,LANG_FRAM,R
542,2024-06-28,Python,LANG_FRAM,PYTHON
542,2024-06-28,knowledge of statistical modelling techniques,H_SKILL,KNOWLEDGE OF STATISTICAL MODELLING TECHNIQUES
542,2024-06-28,predictive analytics,H_SKILL,PREDICTIVE ANALYTICS
542,2024-06-28,analytical problem,S_SKILL,ANALYTICAL THINKING AND PROBLEM SOLVING
542,2024-06-28,solving,S_SKILL,ANALYTICAL THINKING AND PROBLEM SOLVING
542,2024-06-28,communicate sophisticated concepts,S_SKILL,COMMUNICATION
542,2024-06-28,SQL,LANG_FRAM,SQL
542,2024-06-28,Python,LANG_FRAM,PYTHON
542,2024-06-28,R,LANG_FRAM,R
542,2024-06-28,ML,LANG_FRAM,MACHINE LEARNING
542,2024-06-28,Understand business requirements and problems,H_SKILL,UNDERSTAND BUSINESS REQUIREMENTS AND PROBLEMS
542,2024-06-28,find analytical solutions,H_SKILL,FIND ANALYTICAL SOLUTIONS
542,2024-06-28,discuss opportunities for optimisation,H_SKILL,DISCUSS OPPORTUNITIES FOR OPTIMISATION
542,2024-06-28,confidently,S_SKILL,CONFIDENTLY
542,2024-06-28,"making rationale, solutions, methodologies and frameworks",H_SKILL,"MAKING RATIONALE, SOLUTIONS, METHODOLOGIES AND FRAMEWORKS"
543,2024-06-28,collaborating,S_SKILL,COLLABORATION AND TEAMWORK
543,2024-06-28,accommodating evolving fraud detection needs,H_SKILL,ACCOMMODATING EVOLVING FRAUD DETECTION NEEDS
543,2024-06-28,Designing integrating analytics tools,H_SKILL,DESIGNING INTEGRATING ANALYTICS TOOLS
543,2024-06-28,accommodating evolving fraud detection,H_SKILL,ACCOMMODATING EVOLVING FRAUD DETECTION
543,2024-06-28,improve data management practices,H_SKILL,IMPROVE DATA MANAGEMENT PRACTICES
543,2024-06-28,collaboratively,S_SKILL,COLLABORATION AND TEAMWORK
543,2024-06-28,managing risks by coordinate,H_SKILL,MANAGING RISKS BY COORDINATE
543,2024-06-28,Bachelor’s degree,REQUIREMENT,BACHELOR'S
543,2024-06-28,understanding of data architectures,H_SKILL,UNDERSTANDING OF DATA ARCHITECTURES
543,2024-06-28,databases,H_SKILL,DATABASES
543,2024-06-28,data integration methodologies,H_SKILL,DATA INTEGRATION METHODOLOGIES
543,2024-06-28,derive actionable insights,H_SKILL,DERIVE ACTIONABLE INSIGHTS
543,2024-06-28,managing multiple projects,H_SKILL,MANAGING MULTIPLE PROJECTS
543,2024-06-28,delivering results,S_SKILL,DELIVERING RESULTS
543,2024-06-28,business transformation,H_SKILL,BUSINESS TRANSFORMATION
543,2024-06-28,developing financial business cases,H_SKILL,DEVELOPING FINANCIAL BUSINESS CASES
543,2024-06-28,customer journeys,S_SKILL,CUSTOMER JOURNEYS
544,2024-06-28,coding,H_SKILL,CODING/PROGRAMMING
544,2024-06-28,Implement web or mobile interfaces,H_SKILL,IMPLEMENT WEB OR MOBILE INTERFACES
544,2024-06-28,XHTML,LANG_FRAM,XHTML
544,2024-06-28,CSS,LANG_FRAM,CSS
544,2024-06-28,JavaScript,LANG_FRAM,JAVASCRIPT
544,2024-06-28,define feature specifications,H_SKILL,DEFINE FEATURE SPECIFICATIONS
544,2024-06-28,React,LANG_FRAM,REACT
544,2024-06-28,React Native,LANG_FRAM,REACT NATIVE
544,2024-06-28,onboard new team members,S_SKILL,COLLABORATION AND TEAMWORK
544,2024-06-28,Programming experience,H_SKILL,CODING/PROGRAMMING
544,2024-06-28,Python,LANG_FRAM,PYTHON
544,2024-06-28,Javascript,LANG_FRAM,JAVASCRIPT
544,2024-06-28,building and shipping high quality work,H_SKILL,BUILDING AND SHIPPING HIGH QUALITY WORK
544,2024-06-28,appropriate testing,H_SKILL,TESTING
544,2024-06-28,monitoring,H_SKILL,MONITORING
544,2024-06-28,proactive,S_SKILL,PROACTIVE
544,2024-06-28,utilizing data and analysis to explain technical problems,H_SKILL,DATA ANALYSIS
544,2024-06-28,providing detailed feedback,S_SKILL,PROVIDING DETAILED FEEDBACK
544,2024-06-28,Bachelor's degree,REQUIREMENT,BACHELOR'S
544,2024-06-28,Experience in programming languages,H_SKILL,CODING/PROGRAMMING
544,2024-06-28,C,LANG_FRAM,C
544,2024-06-28,C++,LANG_FRAM,C++
544,2024-06-28,Java,LANG_FRAM,JAVA
544,2024-06-28,Swift,LANG_FRAM,SWIFT
545,2024-06-28,portfolio leadership,S_SKILL,LEADERSHIP
545,2024-06-28,data engineering,H_SKILL,DATA ENGINEERING
545,2024-06-28,DevOps,H_SKILL,DEVOPS
545,2024-06-28,data / metadata / knowledge,H_SKILL,DATA / METADATA / KNOWLEDGE
545,2024-06-28,AI,LANG_FRAM,AI
545,2024-06-28,ML,LANG_FRAM,MACHINE LEARNING
545,2024-06-28,AI,LANG_FRAM,AI
545,2024-06-28,ML,LANG_FRAM,MACHINE LEARNING
545,2024-06-28,analyse and diagnose intricate technical problems,H_SKILL,ANALYSE AND DIAGNOSE INTRICATE TECHNICAL PROBLEMS
545,2024-06-28,collaborate,S_SKILL,COLLABORATION AND TEAMWORK
545,2024-06-28,engage with the user community,S_SKILL,ENGAGE WITH THE USER COMMUNITY
545,2024-06-28,"Provide timely, working solutions for customer reported issues",H_SKILL,"PROVIDE TIMELY, WORKING SOLUTIONS FOR CUSTOMER REPORTED ISSUES"
545,2024-06-28,continuous learning,S_SKILL,WILLING TO LEARN
545,2024-06-28,Bachelor’s degree,REQUIREMENT,BACHELOR'S
545,2024-06-28,Excellent communication skills,S_SKILL,COMMUNICATION
545,2024-06-28,analytical,S_SKILL,ANALYTICAL THINKING AND PROBLEM SOLVING
545,2024-06-28,problem,S_SKILL,ANALYTICAL THINKING AND PROBLEM SOLVING
545,2024-06-28,solving,S_SKILL,ANALYTICAL THINKING AND PROBLEM SOLVING
545,2024-06-28,attention to detail,S_SKILL,ATTENTION TO DETAIL
545,2024-06-28,follow code,H_SKILL,FOLLOW CODE
545,2024-06-28,Python,LANG_FRAM,PYTHON
545,2024-06-28,Java,LANG_FRAM,JAVA
545,2024-06-28,Scala. Experience,LANG_FRAM,SCALA. EXPERIENCE
545,2024-06-28,technical support,H_SKILL,TECHNICAL SUPPORT
545,2024-06-28,troubleshooting,H_SKILL,TROUBLESHOOTING
545,2024-06-28,serverless computing models,LANG_FRAM,SERVERLESS COMPUTING MODELS
545,2024-06-28,cloud,LANG_FRAM,"CLOUD (GC, AWS, AZURE, ETC.)"
545,2024-06-28,GCP,LANG_FRAM,GCP
545,2024-06-28,AWS,LANG_FRAM,"CLOUD (GC, AWS, AZURE, ETC.)"
545,2024-06-28,Azure,LANG_FRAM,"CLOUD (GC, AWS, AZURE, ETC.)"
545,2024-06-28,GCP certification,LANG_FRAM,GCP CERTIFICATION
545,2024-06-28,Google Cloud Associate Cloud Engineer,LANG_FRAM,"CLOUD (GC, AWS, AZURE, ETC.)"
545,2024-06-28,data technologies,H_SKILL,DATA TECHNOLOGIES
545,2024-06-28,Action principles,H_SKILL,ACTION PRINCIPLES
545,2024-06-28,Rest assured,H_SKILL,REST ASSURED
545,2024-06-28,Transparency,S_SKILL,TRANSPARENCY
546,2024-06-28,"designing, developing, and maintaining high-",H_SKILL,"DESIGNING, DEVELOPING, AND MAINTAINING HIGH-"
546,2024-06-28,architect scalable and efficient backend systems,H_SKILL,ARCHITECT SCALABLE AND EFFICIENT BACKEND SYSTEMS
546,2024-06-28,strong technical background,H_SKILL,STRONG TECHNICAL BACKGROUND
546,2024-06-28,problem-,S_SKILL,PROBLEM-
546,2024-06-28,solving,S_SKILL,ANALYTICAL THINKING AND PROBLEM SOLVING
546,2024-06-28,passion,S_SKILL,PASSION AND ENTHUSIASM
546,2024-06-28,Node.js,LANG_FRAM,NODE.JS
546,2024-06-28,Collaborate,S_SKILL,COLLABORATION AND TEAMWORK
546,2024-06-28,code reviews,H_SKILL,CODE REVIEWS
546,2024-06-28,Troubleshoot and resolve software defects,H_SKILL,TROUBLESHOOT AND RESOLVE SOFTWARE DEFECTS
546,2024-06-28,Node.js,LANG_FRAM,NODE.JS
546,2024-06-28,"knowledge of microservices architecture patterns, frameworks",H_SKILL,"KNOWLEDGE OF MICROSERVICES ARCHITECTURE PATTERNS, FRAMEWORKS"
546,2024-06-28,Git,LANG_FRAM,"VERSION CONTROL (GIT, GITHUB, GITLAB, ETC.)"
546,2024-06-28,Agile development environment,H_SKILL,AGILE
546,2024-06-28,communication,S_SKILL,COMMUNICATION
546,2024-06-28,collaboration,S_SKILL,COLLABORATION AND TEAMWORK
546,2024-06-28,Bachelor's degree,REQUIREMENT,BACHELOR'S
547,2024-06-28,collaboration,S_SKILL,COLLABORATION AND TEAMWORK
547,2024-06-28,Governance,H_SKILL,GOVERNANCE
547,2024-06-28,Cloud,LANG_FRAM,"CLOUD (GC, AWS, AZURE, ETC.)"
547,2024-06-28,cloud,LANG_FRAM,"CLOUD (GC, AWS, AZURE, ETC.)"
547,2024-06-28,Agile,H_SKILL,AGILE
547,2024-06-28,Collaborate,S_SKILL,COLLABORATION AND TEAMWORK
547,2024-06-28,expertise in time series forecasting to enhance the accuracy and reliability of forecasting models,H_SKILL,EXPERTISE IN TIME SERIES FORECASTING TO ENHANCE THE ACCURACY AND RELIABILITY OF FORECASTING MODELS
547,2024-06-28,predictive modeling,H_SKILL,PREDICTIVE MODELING
547,2024-06-28,improve forecasting methodologies,H_SKILL,IMPROVE FORECASTING METHODOLOGIES
547,2024-06-28,Bachelor's,REQUIREMENT,BACHELOR'S
547,2024-06-28,advanced degree,REQUIREMENT,ADVANCED DEGREE
547,2024-06-28,predictive analytics,H_SKILL,PREDICTIVE ANALYTICS
547,2024-06-28,machine learning,LANG_FRAM,MACHINE LEARNING
547,2024-06-28,analytical,S_SKILL,ANALYTICAL THINKING AND PROBLEM SOLVING
547,2024-06-28,problem,S_SKILL,ANALYTICAL THINKING AND PROBLEM SOLVING
547,2024-06-28,keen attention to detail,S_SKILL,KEEN ATTENTION TO DETAIL
547,2024-06-28,predictive analytics methodologies,H_SKILL,PREDICTIVE ANALYTICS METHODOLOGIES
547,2024-06-28,Python,LANG_FRAM,PYTHON
547,2024-06-28,R,LANG_FRAM,R
547,2024-06-28,communication skills,S_SKILL,COMMUNICATION
547,2024-06-28,passion,S_SKILL,PASSION AND ENTHUSIASM
547,2024-06-28,Perkbox,LANG_FRAM,PERKBOX
547,2024-06-28,collaborative,S_SKILL,COLLABORATION AND TEAMWORK
547,2024-06-28,PC,LANG_FRAM,PC
547,2024-06-28,Mac,LANG_FRAM,MAC
548,2024-06-28,LKA,LANG_FRAM,LKA
548,2024-06-28,working with business leaders,S_SKILL,LEADERSHIP
548,2024-06-28,manage a team,S_SKILL,COLLABORATION AND TEAMWORK
548,2024-06-28,work with high tech,S_SKILL,WORK WITH HIGH TECH
548,2024-06-28,define winning business models,H_SKILL,DEFINE WINNING BUSINESS MODELS
548,2024-06-28,working in business-shaping projects,S_SKILL,WORKING IN BUSINESS-SHAPING PROJECTS
548,2024-06-28,Driving development,H_SKILL,DRIVING DEVELOPMENT
548,2024-06-28,portfolio,REQUIREMENT,PORTFOLIO
548,2024-06-28,mentoring junior team members,S_SKILL,COLLABORATION AND TEAMWORK
548,2024-06-28,Managing time,S_SKILL,TIME MANAGEMENT
548,2024-06-28,Bachelor's Degree,REQUIREMENT,BACHELOR'S
548,2024-06-28,advanced degree,S_SKILL,ADVANCED DEGREE
548,2024-06-28,Expertise in relevant segments of the advertising industry,H_SKILL,EXPERTISE IN RELEVANT SEGMENTS OF THE ADVERTISING INDUSTRY
548,2024-06-28,understanding of advertising technology and work flows preferred,H_SKILL,UNDERSTANDING OF ADVERTISING TECHNOLOGY AND WORK FLOWS PREFERRED
548,2024-06-28,interpersonal,S_SKILL,INTERPERSONAL SKILLS
548,2024-06-28,communication,S_SKILL,COMMUNICATION
548,2024-06-28,building and deploying leading edge IP data,S_SKILL,LEADERSHIP
549,2024-06-28,vision hardware and algorithms,H_SKILL,VISION HARDWARE AND ALGORITHMS
549,2024-06-28,"designing, testing and prototyping a new generation of brain",H_SKILL,TESTING
549,2024-06-28,Python,LANG_FRAM,PYTHON
549,2024-06-28,AI,LANG_FRAM,AI
549,2024-06-28,communicate effectively,S_SKILL,COMMUNICATION
549,2024-06-28,collaboration,S_SKILL,COLLABORATION AND TEAMWORK
549,2024-06-28,analyse data,H_SKILL,DATA ANALYSIS
549,2024-06-28,Identify effective test strategies,H_SKILL,IDENTIFY EFFECTIVE TEST STRATEGIES
549,2024-06-28,Analyse issues,H_SKILL,ANALYSE ISSUES
549,2024-06-28,validate software,H_SKILL,VALIDATE SOFTWARE
549,2024-06-28,DevOps,H_SKILL,DEVOPS
549,2024-06-28,continuous integration workflows,H_SKILL,CI/CD
549,2024-06-28,software development skills,S_SKILL,SOFTWARE DEVELOPMENT SKILLS
549,2024-06-28,C++,LANG_FRAM,C++
549,2024-06-28,Python,LANG_FRAM,PYTHON
549,2024-06-28,Degree,REQUIREMENT,DEGREE
549,2024-06-28,portfolio,REQUIREMENT,PORTFOLIO
549,2024-06-28,Experience troubleshooting,H_SKILL,TROUBLESHOOTING
549,2024-06-28,version control,LANG_FRAM,"VERSION CONTROL (GIT, GITHUB, GITLAB, ETC.)"
549,2024-06-28,agile / lean methodologies Desired,H_SKILL,AGILE
550,2024-06-28,time environment,S_SKILL,TIME MANAGEMENT
550,2024-06-28,C++,LANG_FRAM,C++
550,2024-06-28,OS,LANG_FRAM,OS
550,2024-06-28,networking hardware and protocols,H_SKILL,NETWORKING
550,2024-06-28,technical capability,H_SKILL,TECHNICAL CAPABILITY
550,2024-06-28,explore,S_SKILL,EXPLORE
550,2024-06-28,working independently,S_SKILL,INDEPENDENT WORKING
550,2024-06-28,part of a team,S_SKILL,COLLABORATION AND TEAMWORK
550,2024-06-28,fix problems,S_SKILL,FIX PROBLEMS
550,2024-06-28,Bachelor's degree,REQUIREMENT,BACHELOR'S
550,2024-06-28,problem solving,S_SKILL,ANALYTICAL THINKING AND PROBLEM SOLVING
550,2024-06-28,C++,LANG_FRAM,C++
550,2024-06-28,UNIX,LANG_FRAM,UNIX
550,2024-06-28,Linux,LANG_FRAM,LINUX
550,2024-06-28,value openness,S_SKILL,VALUE OPENNESS
550,2024-06-28,transparency,S_SKILL,TRANSPARENCY
550,2024-06-28,celebrate great ideas,S_SKILL,CELEBRATE GREAT IDEAS
550,2024-06-28,writing elegant code,S_SKILL,WRITING ELEGANT CODE
551,2024-06-28,managing security vulnerabilities and incidents,H_SKILL,MANAGING SECURITY VULNERABILITIES AND INCIDENTS
551,2024-06-28,prioritise risks,S_SKILL,PRIORITISE RISKS
551,2024-06-28,maintain transparent,S_SKILL,MAINTAIN TRANSPARENT
551,2024-06-28,communication with partners,S_SKILL,COMMUNICATION
551,2024-06-28,handling of suspected and confirmed vulnerabilities,S_SKILL,HANDLING OF SUSPECTED AND CONFIRMED VULNERABILITIES
551,2024-06-28,continuously improve,S_SKILL,CONTINUOUSLY IMPROVE
551,2024-06-28,Bachelor's,REQUIREMENT,BACHELOR'S
551,2024-06-28,written and verbal communication,S_SKILL,COMMUNICATION
551,2024-06-28,communicate,S_SKILL,COMMUNICATION
551,2024-06-28,willingness to expand security knowledge into various product spaces,S_SKILL,WILLINGNESS TO EXPAND SECURITY KNOWLEDGE INTO VARIOUS PRODUCT SPACES
551,2024-06-28,software vulnerability management,H_SKILL,SOFTWARE VULNERABILITY MANAGEMENT
551,2024-06-28,Jira,LANG_FRAM,JIRA
551,2024-06-28,python,LANG_FRAM,PYTHON
552,2024-06-28,HSM,LANG_FRAM,HSM
552,2024-06-28,device configuration,H_SKILL,DEVICE CONFIGURATION
552,2024-06-28,Master,LANG_FRAM,MASTER
552,2024-06-28,track encryption key lifecycles,H_SKILL,TRACK ENCRYPTION KEY LIFECYCLES
552,2024-06-28,HSM,LANG_FRAM,HSM
552,2024-06-28,Experience in administration and support of Hardware Security Modules,H_SKILL,EXPERIENCE IN ADMINISTRATION AND SUPPORT OF HARDWARE SECURITY MODULES
552,2024-06-28,Luna,LANG_FRAM,LUNA
552,2024-06-28,communication skills,S_SKILL,COMMUNICATION
552,2024-06-28,work with internal and external clients,S_SKILL,WORK WITH INTERNAL AND EXTERNAL CLIENTS
552,2024-06-28,bachelor's,REQUIREMENT,BACHELOR'S
552,2024-06-28,creative work environment,S_SKILL,CREATIVE WORK ENVIRONMENT
553,2024-06-28,MuleSoft Integrations,H_SKILL,MULESOFT INTEGRATIONS
553,2024-06-28,MuleSoft design,H_SKILL,MULESOFT DESIGN
553,2024-06-28,deliver scalable integration solutions,H_SKILL,DELIVER SCALABLE INTEGRATION SOLUTIONS
553,2024-06-28,API,LANG_FRAM,"APIS (SOAP, REST, ETC.)"
553,2024-06-28,deliver scalable integration solutions,H_SKILL,DELIVER SCALABLE INTEGRATION SOLUTIONS
553,2024-06-28,Anypoint,LANG_FRAM,ANYPOINT
553,2024-06-28,Dedicated,S_SKILL,DEDICATED
553,2024-06-28,MuleSoft Process,LANG_FRAM,MULESOFT PROCESS
553,2024-06-28,Communicate effectively,S_SKILL,COMMUNICATION
553,2024-06-28,collaborate,S_SKILL,COLLABORATION AND TEAMWORK
553,2024-06-28,work with various tools and technologies,S_SKILL,WORK WITH VARIOUS TOOLS AND TECHNOLOGIES
553,2024-06-28,Build interfaces,H_SKILL,BUILD INTERFACES
553,2024-06-28,Bachelor's degree,REQUIREMENT,BACHELOR'S
553,2024-06-28,Degree,REQUIREMENT,DEGREE
553,2024-06-28,coding,H_SKILL,CODING/PROGRAMMING
553,2024-06-28,Python,LANG_FRAM,PYTHON
553,2024-06-28,Golang,LANG_FRAM,GOLANG
553,2024-06-28,Rust,LANG_FRAM,RUST
553,2024-06-28,C++,LANG_FRAM,C++
553,2024-06-28,API,LANG_FRAM,"APIS (SOAP, REST, ETC.)"
553,2024-06-28,data structure and data management practices,H_SKILL,DATA STRUCTURE AND DATA MANAGEMENT PRACTICES
553,2024-06-28,ETL),H_SKILL,ETL)
553,2024-06-28,knowledge of end-,H_SKILL,KNOWLEDGE OF END-
553,2024-06-28,DevOps,H_SKILL,DEVOPS
553,2024-06-28,CI/CD,H_SKILL,CI/CD
553,2024-06-28,Maven,LANG_FRAM,MAVEN
553,2024-06-28,GIT,LANG_FRAM,"VERSION CONTROL (GIT, GITHUB, GITLAB, ETC.)"
553,2024-06-28,Jenkins,LANG_FRAM,JENKINS
553,2024-06-28,MuleSoft Certified Professional,LANG_FRAM,MULESOFT CERTIFIED PROFESSIONAL
553,2024-06-28,MuleSoft. Knowledge and hands-,LANG_FRAM,MULESOFT. KNOWLEDGE AND HANDS-
553,2024-06-28,Anypoint Studio,LANG_FRAM,ANYPOINT STUDIO
553,2024-06-28,Message Queue,LANG_FRAM,MESSAGE QUEUE
553,2024-06-28,Handling,S_SKILL,HANDLING
553,2024-06-28,Mule batch,LANG_FRAM,MULE BATCH
553,2024-06-28,SOA,LANG_FRAM,SOA
554,2024-06-28,passion,S_SKILL,PASSION AND ENTHUSIASM
554,2024-06-28,provide feedback or follow,S_SKILL,PROVIDE FEEDBACK OR FOLLOW
554,2024-06-28,providing advice and guidance,S_SKILL,PROVIDING ADVICE AND GUIDANCE
554,2024-06-28,degree,REQUIREMENT,DEGREE
554,2024-06-28,BEng,REQUIREMENT,BACHELOR'S
554,2024-06-28,BSc,REQUIREMENT,BACHELOR'S
554,2024-06-28,passion,S_SKILL,PASSION AND ENTHUSIASM
554,2024-06-28,problem solving,S_SKILL,ANALYTICAL THINKING AND PROBLEM SOLVING
554,2024-06-28,motivation,S_SKILL,DRIVEN AND MOTIVATED
554,2024-06-28,communication,S_SKILL,COMMUNICATION
554,2024-06-28,presentation,S_SKILL,PRESENTATION
554,2024-06-28,writing skills,S_SKILL,WRITING SKILLS
554,2024-06-28,Building performance modelling,H_SKILL,BUILDING PERFORMANCE MODELLING
554,2024-06-28,environmental impact assessments,H_SKILL,ENVIRONMENTAL IMPACT ASSESSMENTS
554,2024-06-28,Microsoft Teams,LANG_FRAM,MICROSOFT TEAMS
555,2024-06-28,Bachelor's Degree,REQUIREMENT,BACHELOR'S
555,2024-06-28,collaborative,S_SKILL,COLLABORATION AND TEAMWORK
555,2024-06-28,provide technical support,H_SKILL,TECHNICAL SUPPORT
555,2024-06-28,validate runbooks,H_SKILL,VALIDATE RUNBOOKS
555,2024-06-28,work with other teams,S_SKILL,COLLABORATION AND TEAMWORK
555,2024-06-28,provide and implement solutions,H_SKILL,PROVIDE AND IMPLEMENT SOLUTIONS
555,2024-06-28,improve and automate processes,H_SKILL,IMPROVE AND AUTOMATE PROCESSES
555,2024-06-28,analytical skills,S_SKILL,ANALYTICAL THINKING AND PROBLEM SOLVING
555,2024-06-28,"Knowledge in programming, business analysis",H_SKILL,CODING/PROGRAMMING
555,2024-06-28,implementation,H_SKILL,IMPLEMENTATION
555,2024-06-28,Organizational,S_SKILL,ORGANIZATIONAL
555,2024-06-28,time management,S_SKILL,TIME MANAGEMENT
555,2024-06-28,work independently,S_SKILL,INDEPENDENT WORKING
555,2024-06-28,oral and written communications skills,S_SKILL,COMMUNICATION
555,2024-06-28,problem,S_SKILL,ANALYTICAL THINKING AND PROBLEM SOLVING
555,2024-06-28,SQL,LANG_FRAM,SQL
555,2024-06-28,Python,LANG_FRAM,PYTHON
555,2024-06-28,dedicated,S_SKILL,DEDICATED
556,2024-06-28,confidentiality,S_SKILL,CONFIDENTIALITY
