,time_period,new_ent,type,count,proportion_perc,perc_change
2929,2024,GUIDE USER DATA INSIGHTS,H_SKILL,1,0.004148861137617724,0.0
2930,2024,GUIDE USERS,H_SKILL,1,0.004148861137617724,0.0
2931,2024,GUIDE YOU THROUGHOUT YOUR CAREER,S_SKILL,1,0.004148861137617724,0.0
2932,2024,GUIDE YOUR DEVELOPMENT,S_SKILL,3,0.012446583412853172,0.0
2933,2024,"GUIDE, INFORM AND ASSIST",S_SKILL,1,0.004148861137617724,0.0
2934,2024,HACKATHONS,LANG_FRAM,1,0.004148861137617724,0.0
2935,2024,HADOOP,LANG_FRAM,7,0.029042027963324068,0.0
2936,2024,HADOOP V2,LANG_FRAM,1,0.004148861137617724,0.0
2937,2024,HAMPSHIRESALARY:,LANG_FRAM,1,0.004148861137617724,0.0
2938,2024,HANA,LANG_FRAM,1,0.004148861137617724,0.0
2939,2024,HANDLE ADMINISTRATIVE TASKS RELATED TO THE RECRUITMENT PROCESS,H_SKILL,1,0.004148861137617724,0.0
2940,2024,HANDLE AND MAINTAIN ELECTRONIC AND HARD COPY,H_SKILL,1,0.004148861137617724,0.0
2941,2024,HANDLE AND RESOLVE COMPLEX ISSUES,H_SKILL,2,0.008297722275235448,0.0
2942,2024,HANDLE BUSINESS-CRITICAL,H_SKILL,1,0.004148861137617724,0.0
2943,2024,HANDLE DATA PRE-PROCESSING,H_SKILL,1,0.004148861137617724,0.0
2944,2024,HANDLE EQUIPMENT PROCUREMENT,H_SKILL,1,0.004148861137617724,0.0
2945,2024,HANDLE MULTIPLE PROJECTS,S_SKILL,2,0.008297722275235448,0.0
2946,2024,HANDLE MULTIPLE TASKS AND PROJECTS,S_SKILL,1,0.004148861137617724,0.0
2947,2024,HANDLE MULTIPLE TASKS SIMULTANEOUSLY,S_SKILL,2,0.008297722275235448,0.0
2948,2024,HANDLE SENSITIVE INFORMATION,H_SKILL,2,0.008297722275235448,0.0
2949,2024,HANDLE TEST AUTOMATION AND EXECUTE COMPREHENSIVE TESTS,H_SKILL,1,0.004148861137617724,0.0
2950,2024,HANDLE THE COMMUNICATION,H_SKILL,1,0.004148861137617724,0.0
2951,2024,HANDLEBARS,LANG_FRAM,1,0.004148861137617724,0.0
2952,2024,HANDLING,S_SKILL,10,0.041488611376177244,0.0
2953,2024,HANDLING ALL ASPECTS,S_SKILL,1,0.004148861137617724,0.0
2954,2024,HANDLING ANY COMPLAINTS,S_SKILL,1,0.004148861137617724,0.0
2955,2024,HANDLING CONTACTS,S_SKILL,1,0.004148861137617724,0.0
2956,2024,HANDLING CUSTOMER,S_SKILL,1,0.004148861137617724,0.0
2957,2024,HANDLING EXPERTISE,H_SKILL,1,0.004148861137617724,0.0
2958,2024,HANDLING GOOD KNOWLEDGE,S_SKILL,1,0.004148861137617724,0.0
2959,2024,HANDLING LARGE,H_SKILL,1,0.004148861137617724,0.0
2960,2024,HANDLING LARGE,S_SKILL,1,0.004148861137617724,0.0
2961,2024,HANDLING LARGE DATASETS,H_SKILL,1,0.004148861137617724,0.0
2962,2024,HANDLING OF CUSTOMER FEEDBACK,S_SKILL,1,0.004148861137617724,0.0
2963,2024,HANDLING OF SUSPECTED AND CONFIRMED VULNERABILITIES,S_SKILL,1,0.004148861137617724,0.0
2964,2024,HANDLING PATIENT,S_SKILL,1,0.004148861137617724,0.0
2965,2024,HANDLING RELATIONSHIPS,S_SKILL,1,0.004148861137617724,0.0
2966,2024,HANDLING SENSITIVE HR DATA,H_SKILL,1,0.004148861137617724,0.0
2967,2024,HANDLING SKILLS,S_SKILL,1,0.004148861137617724,0.0
2968,2024,HANDLING SOLUTIONS,S_SKILL,1,0.004148861137617724,0.0
2969,2024,HANDLING THEIR ATTITUDES AND NEEDS,S_SKILL,2,0.008297722275235448,0.0
2970,2024,HANDLING VEHICLES AND EQUIPMENT,S_SKILL,1,0.004148861137617724,0.0
2971,2024,HANDLING VOLUMES,H_SKILL,1,0.004148861137617724,0.0
2972,2024,HANDLING/OFFLINE,H_SKILL,1,0.004148861137617724,0.0
2973,2024,HANDS-,H_SKILL,1,0.004148861137617724,0.0
2974,2024,HANDS-,S_SKILL,1,0.004148861137617724,0.0
2975,2024,HARDWARE COMPONENTS AND INTERFACES,H_SKILL,1,0.004148861137617724,0.0
2976,2024,HARDWARE DEPLOYMENT,H_SKILL,1,0.004148861137617724,0.0
2977,2024,HARDWARE DESIGN,H_SKILL,4,0.016595444550470895,0.0
2978,2024,HARDWARE ENGINEERING,H_SKILL,1,0.004148861137617724,0.0
2979,2024,HARDWARE IMPLEMENTATION,H_SKILL,1,0.004148861137617724,0.0
2980,2024,HARDWARE INTEGRATION,H_SKILL,1,0.004148861137617724,0.0
2981,2024,HARDWARE REFRESH,H_SKILL,1,0.004148861137617724,0.0
2982,2024,HARDWARE TEST,H_SKILL,1,0.004148861137617724,0.0
2983,2024,HARDWARE WITHIN PROJECTS GROUPS,H_SKILL,1,0.004148861137617724,0.0
2984,2024,HARDWARE/SOFTWARE,H_SKILL,1,0.004148861137617724,0.0
2985,2024,HARDWORKING,S_SKILL,1,0.004148861137617724,0.0
2986,2024,HARVEST,S_SKILL,1,0.004148861137617724,0.0
2987,2024,HAT,LANG_FRAM,2,0.008297722275235448,0.0
2988,2024,HBASE,LANG_FRAM,2,0.008297722275235448,0.0
2989,2024,HDFS,LANG_FRAM,5,0.020744305688088622,0.0
2990,2024,HEAT MAPPING,H_SKILL,1,0.004148861137617724,0.0
2991,2024,HEATHROW AIRPORT,LANG_FRAM,1,0.004148861137617724,0.0
2992,2024,HELIX QAC,LANG_FRAM,3,0.012446583412853172,0.0
2993,2024,HELM,LANG_FRAM,1,0.004148861137617724,0.0
2994,2024,HELPDESK SUPPORT,H_SKILL,1,0.004148861137617724,0.0
2995,2024,HELPING TO DELIVER VALUABLE INSIGHTS AND RECOMMENDATIONS,S_SKILL,1,0.004148861137617724,0.0
2996,2024,HELPING TO IMPROVE AND REDUCE WASTE,S_SKILL,1,0.004148861137617724,0.0
2997,2024,HEROKU,LANG_FRAM,1,0.004148861137617724,0.0
2998,2024,HIBERNATE,LANG_FRAM,4,0.016595444550470895,0.0
2999,2024,HIGH ATTENTION TO DETAIL,S_SKILL,1,0.004148861137617724,0.0
3000,2024,HIGH LIGHTING ACHIEVEMENTS,S_SKILL,1,0.004148861137617724,0.0
3001,2024,HIGHLY PRO-,S_SKILL,1,0.004148861137617724,0.0
3002,2024,HIGHLY TECHNICAL,H_SKILL,1,0.004148861137617724,0.0
3003,2024,HINRIKUS,S_SKILL,2,0.008297722275235448,0.0
3004,2024,HIT THE GROUND,S_SKILL,1,0.004148861137617724,0.0
3005,2024,HIT THE GROUND RUNNING,S_SKILL,1,0.004148861137617724,0.0
3006,2024,HIT THE GROUND RUNNING. SOMEONE EXCITED BY THE IDEA,S_SKILL,1,0.004148861137617724,0.0
3007,2024,HIT THE GROUND RUNNING. THE OPPORTUNITY,S_SKILL,1,0.004148861137617724,0.0
3008,2024,HIVE,LANG_FRAM,4,0.016595444550470895,0.0
3009,2024,HND,REQUIREMENT,3,0.012446583412853172,0.0
3010,2024,HOLOPORTED,S_SKILL,1,0.004148861137617724,0.0
3011,2024,HONEST,S_SKILL,1,0.004148861137617724,0.0
3012,2024,HONEST FEEDBACK,S_SKILL,2,0.008297722275235448,0.0
3013,2024,HONOURS DEGREE,REQUIREMENT,1,0.004148861137617724,0.0
3014,2024,HONS DEGREE,REQUIREMENT,1,0.004148861137617724,0.0
3015,2024,HOOK,REQUIREMENT,1,0.004148861137617724,0.0
3016,2024,HOW TO OBTAIN CRIMINAL RECORDS,H_SKILL,1,0.004148861137617724,0.0
3017,2024,HPC,LANG_FRAM,7,0.029042027963324068,0.0
3018,2024,HPLC,LANG_FRAM,1,0.004148861137617724,0.0
3019,2024,HPR,LANG_FRAM,1,0.004148861137617724,0.0
3020,2024,HR/CD,H_SKILL,1,0.004148861137617724,0.0
3021,2024,HRIS,H_SKILL,3,0.012446583412853172,0.0
3022,2024,HRIS SYSTEMS,LANG_FRAM,2,0.008297722275235448,0.0
3023,2024,HSM,LANG_FRAM,2,0.008297722275235448,0.0
3024,2024,HTML,LANG_FRAM,74,0.3070157241837116,0.0
3025,2024,HTML5,LANG_FRAM,6,0.024893166825706345,0.0
3026,2024,HTTPS://WWW.IC3.GOV,H_SKILL,2,0.008297722275235448,0.0
3027,2024,HTTPS://WWW.PERFORCE.COM/SOLUTIONS/STATIC-ANALYSIS,S_SKILL,1,0.004148861137617724,0.0
3028,2024,HUBSPOT,LANG_FRAM,2,0.008297722275235448,0.0
3029,2024,HUMANITEC,LANG_FRAM,4,0.016595444550470895,0.0
3030,2024,HUMANITEC,S_SKILL,2,0.008297722275235448,0.0
3031,2024,HUNGER TO WORK IN A FAST PACED ENVIRONMENT,S_SKILL,1,0.004148861137617724,0.0
3032,2024,HW,LANG_FRAM,1,0.004148861137617724,0.0
3033,2024,HYDRAULIC ANALYSIS,H_SKILL,2,0.008297722275235448,0.0
3034,2024,HYDRAULICS,S_SKILL,1,0.004148861137617724,0.0
3035,2024,HYDRODYNAMIC MODELLING,H_SKILL,1,0.004148861137617724,0.0
3036,2024,"HYDRODYNAMICS, LOADING AND STABILITY, STRUCTURAL ANALYSIS AND DESIGN, DYNAMIC ANALYSIS, TRANSPORTATION AND INSTALLATION RELATED ENGINEERING AND THE APPLICATION OF CODES, RULES AND REGULATIONS. SKILLS AND EXPERIENCE SKILLS",H_SKILL,1,0.004148861137617724,0.0
3037,2024,HYDROGEN,LANG_FRAM,1,0.004148861137617724,0.0
3038,2024,HYDROGEN DESIGN,H_SKILL,1,0.004148861137617724,0.0
3039,2024,HYDROGEN INTEGRATION,H_SKILL,1,0.004148861137617724,0.0
3040,2024,HYGIENIC DESIGN,H_SKILL,1,0.004148861137617724,0.0
3041,2024,HYPER,LANG_FRAM,5,0.020744305688088622,0.0
3042,2024,HYPOTHESIS,S_SKILL,1,0.004148861137617724,0.0
3043,2024,HYPOTHESIS DEVELOPMENT,H_SKILL,1,0.004148861137617724,0.0
3044,2024,HYPOTHESIS GENERATION,H_SKILL,1,0.004148861137617724,0.0
3045,2024,I.T.,H_SKILL,1,0.004148861137617724,0.0
3046,2024,IAC,LANG_FRAM,2,0.008297722275235448,0.0
3047,2024,IAM,LANG_FRAM,2,0.008297722275235448,0.0
3048,2024,IATAN,LANG_FRAM,1,0.004148861137617724,0.0
3049,2024,IBM,LANG_FRAM,1,0.004148861137617724,0.0
3050,2024,IBM DOORS,LANG_FRAM,1,0.004148861137617724,0.0
3051,2024,IBM® RATIONALE DOORS,LANG_FRAM,1,0.004148861137617724,0.0
3052,2024,IDE,LANG_FRAM,1,0.004148861137617724,0.0
3053,2024,IDENTIFY,H_SKILL,9,0.03733975023855952,0.0
3054,2024,IDENTIFY AND,H_SKILL,2,0.008297722275235448,0.0
3055,2024,IDENTIFY AND ADDRESS,H_SKILL,2,0.008297722275235448,0.0
3056,2024,IDENTIFY AND ADDRESS ANY ISSUES,H_SKILL,1,0.004148861137617724,0.0
3057,2024,IDENTIFY AND ADDRESS ANY TEST ENVIRONMENT,H_SKILL,1,0.004148861137617724,0.0
3058,2024,IDENTIFY AND ADDRESS CHALLENGES,H_SKILL,1,0.004148861137617724,0.0
3059,2024,IDENTIFY AND CORRECT CORE PROBLEMS,H_SKILL,1,0.004148861137617724,0.0
3060,2024,IDENTIFY AND DELIVER NEW WEBSITE,H_SKILL,1,0.004148861137617724,0.0
3061,2024,IDENTIFY AND IMPLEMENT,H_SKILL,1,0.004148861137617724,0.0
3062,2024,IDENTIFY AND IMPLEMENT IMPROVEMENTS,H_SKILL,1,0.004148861137617724,0.0
3063,2024,IDENTIFY AND IMPLEMENT IT SOLUTIONS,H_SKILL,1,0.004148861137617724,0.0
3064,2024,IDENTIFY AND IMPLEMENT SOLUTIONS,H_SKILL,1,0.004148861137617724,0.0
3065,2024,IDENTIFY AND INTERPRET DRIVEN ACTIVITIES,H_SKILL,1,0.004148861137617724,0.0
3066,2024,IDENTIFY AND MANAGE RISKS,H_SKILL,1,0.004148861137617724,0.0
3067,2024,IDENTIFY AND MITIGATE POTENTIAL REPUTATIONAL AND REGULATORY RISKS BY DEVELOPING PROCESSES,H_SKILL,1,0.004148861137617724,0.0
3068,2024,IDENTIFY AND MITIGATE RESPONSIBLE,H_SKILL,1,0.004148861137617724,0.0
3069,2024,IDENTIFY AND MITIGATE RISKS,H_SKILL,2,0.008297722275235448,0.0
3070,2024,IDENTIFY AND REDUCE RISK WITHIN YOUR TEAM,H_SKILL,4,0.016595444550470895,0.0
3071,2024,IDENTIFY AND REMOVE BARRIERS,H_SKILL,1,0.004148861137617724,0.0
3072,2024,IDENTIFY AND RESOLVE COMPLEX ISSUES,H_SKILL,2,0.008297722275235448,0.0
3073,2024,IDENTIFY AND RESOLVE COMPLEX NETWORK ISSUES,H_SKILL,1,0.004148861137617724,0.0
3074,2024,IDENTIFY AND RESOLVE DATA QUALITY ISSUES,H_SKILL,1,0.004148861137617724,0.0
3075,2024,IDENTIFY AND RESOLVE DEPENDENCIES,H_SKILL,1,0.004148861137617724,0.0
3076,2024,IDENTIFY AND RESOLVE POTENTIAL IT ISSUES,H_SKILL,1,0.004148861137617724,0.0
3077,2024,IDENTIFY AND RESOLVE SOFTWARE ISSUES,H_SKILL,1,0.004148861137617724,0.0
3078,2024,IDENTIFY AND RESOLVE TECHNICAL ISSUES,H_SKILL,1,0.004148861137617724,0.0
3079,2024,IDENTIFY AND SOLVE DATA,H_SKILL,2,0.008297722275235448,0.0
3080,2024,IDENTIFY AND SOLVE INTERESTING TECHNICAL PROBLEMS,H_SKILL,1,0.004148861137617724,0.0
3081,2024,IDENTIFY ANOMALIES AND INCONSISTENCIES IN DATA,H_SKILL,1,0.004148861137617724,0.0
3082,2024,IDENTIFY ANOMALIES AND/OR AREAS OF IMPROVEMENT FOR DATA QUALITY,H_SKILL,1,0.004148861137617724,0.0
3083,2024,IDENTIFY ANOMALIES OR INCONSISTENCIES,H_SKILL,1,0.004148861137617724,0.0
3084,2024,"IDENTIFY APPLICATIONS DEFECTS, THEN TEST",H_SKILL,1,0.004148861137617724,0.0
3085,2024,IDENTIFY AREAS FOR ENHANCEMENT OR OPTIMIZATION,H_SKILL,1,0.004148861137617724,0.0
3086,2024,IDENTIFY AREAS FOR IMPROVEMENT,H_SKILL,2,0.008297722275235448,0.0
3087,2024,IDENTIFY AREAS FOR IMPROVEMENT AND OPTIMIZATION,H_SKILL,1,0.004148861137617724,0.0
3088,2024,IDENTIFY AREAS FOR IMPROVEMENT AND PROPOSE SUITABLE SOLUTIONS,H_SKILL,1,0.004148861137617724,0.0
3089,2024,IDENTIFY AREAS FOR IMPROVEMENT IN BUSINESS PROCESSES AND TECHNOLOGY TOOLS SUPERVISE DEVELOPMENTS,H_SKILL,1,0.004148861137617724,0.0
3090,2024,IDENTIFY AREAS FOR IMPROVEMENT. DIMENSIONS,H_SKILL,2,0.008297722275235448,0.0
3091,2024,IDENTIFY AREAS FOR IMPROVEMENT. IMPLEMENT CHANGES,H_SKILL,1,0.004148861137617724,0.0
3092,2024,IDENTIFY AREAS FOR IMPROVEMENT. WORK WITH PEERS,H_SKILL,1,0.004148861137617724,0.0
3093,2024,IDENTIFY AREAS FOR PROCESS IMPROVEMENT,H_SKILL,1,0.004148861137617724,0.0
3094,2024,IDENTIFY AREAS FOR PRODUCT IMPROVEMENT,H_SKILL,1,0.004148861137617724,0.0
3095,2024,IDENTIFY AREAS OF DEVELOPMENT,H_SKILL,1,0.004148861137617724,0.0
3096,2024,IDENTIFY AREAS OF IMPROVEMENT AND DEVELOP SOLUTIONS,H_SKILL,1,0.004148861137617724,0.0
3097,2024,IDENTIFY AREAS OF IMPROVEMENT. YOU'LL LOVE REPLY,H_SKILL,1,0.004148861137617724,0.0
3098,2024,IDENTIFY AREAS OF RISK AND/OR MISSING REQUIREMENTS,H_SKILL,1,0.004148861137617724,0.0
3099,2024,IDENTIFY BOTTLENECKS,H_SKILL,1,0.004148861137617724,0.0
3100,2024,IDENTIFY BUGS AND,H_SKILL,1,0.004148861137617724,0.0
3101,2024,IDENTIFY BUGS AND FEATURE GAPS,H_SKILL,1,0.004148861137617724,0.0
3102,2024,IDENTIFY BUSINESS NEEDS AND TO OPTIMIZE,H_SKILL,1,0.004148861137617724,0.0
3103,2024,"IDENTIFY BUSINESS OPPORTUNITIES, IMPROVE EFFICIENCY",H_SKILL,1,0.004148861137617724,0.0
3104,2024,IDENTIFY BUSINESS PROBLEMS,H_SKILL,2,0.008297722275235448,0.0
3105,2024,IDENTIFY DATA ANALYTICS,H_SKILL,1,0.004148861137617724,0.0
3106,2024,IDENTIFY DATA GAPS,H_SKILL,1,0.004148861137617724,0.0
3107,2024,IDENTIFY DATA QUALITY ISSUES,H_SKILL,1,0.004148861137617724,0.0
3108,2024,IDENTIFY DATA SIGNATURES AND SOURCES,H_SKILL,1,0.004148861137617724,0.0
3109,2024,IDENTIFY DATA SOURCES,H_SKILL,1,0.004148861137617724,0.0
3110,2024,IDENTIFY DEVELOPMENTAL NEEDS,H_SKILL,1,0.004148861137617724,0.0
3111,2024,IDENTIFY EFFECTIVE TEST STRATEGIES,H_SKILL,1,0.004148861137617724,0.0
3112,2024,IDENTIFY EFFICIENT,H_SKILL,1,0.004148861137617724,0.0
3113,2024,"IDENTIFY ELECTRICAL, CONTROL AND INSTRUMENTATION DESIGN REQUIREMENTS",H_SKILL,1,0.004148861137617724,0.0
3114,2024,IDENTIFY GAPS,H_SKILL,3,0.012446583412853172,0.0
3115,2024,IDENTIFY GAPS IN LOGIC,H_SKILL,1,0.004148861137617724,0.0
3116,2024,IDENTIFY GAPS IN PROCESSES OR OPERATION AND PROVIDE SOLUTIONS,H_SKILL,1,0.004148861137617724,0.0
3117,2024,IDENTIFY HIGH-CLAIMS VOLUME HCOS AND DEPARTMENTS,H_SKILL,1,0.004148861137617724,0.0
3118,2024,IDENTIFY ISSUES,H_SKILL,1,0.004148861137617724,0.0
3119,2024,IDENTIFY KEY DIFFERENTIATORS AND POSITIONING STRATEGIES,H_SKILL,1,0.004148861137617724,0.0
3120,2024,IDENTIFY KEY MANUFACTURING CHALLENGES AND OPPORTUNITIES FOR PROCESS OPTIMIZATION,H_SKILL,1,0.004148861137617724,0.0
3121,2024,IDENTIFY KEY STAKEHOLDERS,H_SKILL,1,0.004148861137617724,0.0
3122,2024,IDENTIFY MONITORING GAPS,H_SKILL,1,0.004148861137617724,0.0
3123,2024,IDENTIFY NEW OPPORTUNITIES AND DESIGN,H_SKILL,1,0.004148861137617724,0.0
3124,2024,IDENTIFY NEW OPPORTUNITIES FOR PROGRAM MATURATION,H_SKILL,1,0.004148861137617724,0.0
3125,2024,IDENTIFY NEW OPPORTUNITIES FOR THE LARGER ORGANIZATION,H_SKILL,3,0.012446583412853172,0.0
3126,2024,IDENTIFY NEW PROBLEM AREAS,H_SKILL,1,0.004148861137617724,0.0
3127,2024,IDENTIFY OPERATIONAL AND DATA ISSUES,H_SKILL,1,0.004148861137617724,0.0
3128,2024,IDENTIFY OPPORTUNISTIC AND INNOVATIVE IDEAS,H_SKILL,1,0.004148861137617724,0.0
3129,2024,IDENTIFY OPPORTUNITIES FOR,H_SKILL,1,0.004148861137617724,0.0
3130,2024,IDENTIFY OPPORTUNITIES FOR DATA-,H_SKILL,1,0.004148861137617724,0.0
3131,2024,IDENTIFY OPPORTUNITIES FOR ENHANCEMENT,H_SKILL,1,0.004148861137617724,0.0
3132,2024,IDENTIFY OPPORTUNITIES FOR GREATER EFFICIENCY OR SCALE,H_SKILL,1,0.004148861137617724,0.0
3133,2024,IDENTIFY OPPORTUNITIES FOR GROWTH AND INNOVATION,H_SKILL,1,0.004148861137617724,0.0
3134,2024,IDENTIFY OPPORTUNITIES FOR IMPROVEMENT,H_SKILL,1,0.004148861137617724,0.0
3135,2024,IDENTIFY OPPORTUNITIES FOR IMPROVEMENT. ADD THE NECESSARY DOCUMENTATION,H_SKILL,1,0.004148861137617724,0.0
3136,2024,IDENTIFY OPPORTUNITIES FOR IMPROVEMENTS,H_SKILL,1,0.004148861137617724,0.0
3137,2024,IDENTIFY OPPORTUNITIES FOR IMPROVEMENTS WITHIN CURRENT DATA COLLECTION WORKFLOWS,H_SKILL,1,0.004148861137617724,0.0
3138,2024,IDENTIFY OPPORTUNITIES FOR IMPROVING BUSINESS PROCESSES,H_SKILL,1,0.004148861137617724,0.0
3139,2024,"IDENTIFY OPPORTUNITIES FOR INNOVATION, EFFICIENCY GAIN, AND IMPROVEMENTS",H_SKILL,1,0.004148861137617724,0.0
3140,2024,IDENTIFY OPPORTUNITIES FOR PROCESS IMPROVEMENT,H_SKILL,3,0.012446583412853172,0.0
3141,2024,IDENTIFY OPPORTUNITIES FOR PROCESS IMPROVEMENTS,H_SKILL,2,0.008297722275235448,0.0
3142,2024,IDENTIFY OPPORTUNITIES FOR THE APPLICATION OF DATA,H_SKILL,1,0.004148861137617724,0.0
3143,2024,IDENTIFY OPPORTUNITIES FOR USING TECHNOLOGY INNOVATIONS,H_SKILL,1,0.004148861137617724,0.0
3144,2024,IDENTIFY OPTIONS,H_SKILL,1,0.004148861137617724,0.0
3145,2024,IDENTIFY PATTERNS AND DEVELOP PREDICTIVE ALGORITHMIC MODELS,H_SKILL,2,0.008297722275235448,0.0
3146,2024,IDENTIFY PERFORMANCE,H_SKILL,1,0.004148861137617724,0.0
3147,2024,IDENTIFY PERFORMANCE OPPORTUNITIES,H_SKILL,2,0.008297722275235448,0.0
3148,2024,IDENTIFY POTENTIAL BOTTLENECKS,H_SKILL,1,0.004148861137617724,0.0
3149,2024,IDENTIFY POTENTIAL RISKS,H_SKILL,2,0.008297722275235448,0.0
3150,2024,IDENTIFY POTENTIAL RISKS AND CHALLENGES,H_SKILL,1,0.004148861137617724,0.0
3151,2024,IDENTIFY POTENTIAL RISKS AND ISSUES,H_SKILL,2,0.008297722275235448,0.0
3152,2024,IDENTIFY PROBLEMS AND ISSUES,H_SKILL,1,0.004148861137617724,0.0
3153,2024,IDENTIFY PRODUCT IMPROVEMENTS,H_SKILL,1,0.004148861137617724,0.0
3154,2024,IDENTIFY REGULATORY CHANGES,H_SKILL,1,0.004148861137617724,0.0
3155,2024,IDENTIFY RISKS,H_SKILL,1,0.004148861137617724,0.0
3156,2024,"IDENTIFY RISKS, DEVELOP MITIGATION STRATEGIES",H_SKILL,1,0.004148861137617724,0.0
3157,2024,IDENTIFY SENSITIVE ISSUES AND FACILITATE,H_SKILL,1,0.004148861137617724,0.0
3158,2024,IDENTIFY SERVICE DEVELOPMENT AREAS,H_SKILL,1,0.004148861137617724,0.0
3159,2024,IDENTIFY SPECIFIC AND RELEVANT DATA INSIGHTS,H_SKILL,1,0.004148861137617724,0.0
3160,2024,IDENTIFY SYSTEM ISSUES,H_SKILL,1,0.004148861137617724,0.0
3161,2024,IDENTIFY TECHNICAL DEPENDENCIES,H_SKILL,2,0.008297722275235448,0.0
3162,2024,IDENTIFY TEST SCENARIOS,H_SKILL,1,0.004148861137617724,0.0
3163,2024,IDENTIFY THE RISKS THAT ARISE FROM POTENTIAL TECHNICAL SOLUTION ARCHITECTURES,H_SKILL,1,0.004148861137617724,0.0
3164,2024,IDENTIFY THREATS,H_SKILL,1,0.004148861137617724,0.0
3165,2024,IDENTIFY TOOLING DISCREPANCIES,H_SKILL,1,0.004148861137617724,0.0
3166,2024,IDENTIFY TRAINING NEEDS,H_SKILL,1,0.004148861137617724,0.0
3167,2024,"IDENTIFY TRENDS, PATTERNS, AND CORRELATIONS IN DATA SETS",H_SKILL,1,0.004148861137617724,0.0
3168,2024,"IDENTIFY TRENDS, RISKS, AND OPPORTUNITIES IN FINANCIAL DATA",H_SKILL,1,0.004148861137617724,0.0
3169,2024,"IDENTIFY, DIAGNOSE AND RESOLVE TECHNICAL ISSUES",H_SKILL,2,0.008297722275235448,0.0
3170,2024,"IDENTIFY, DIAGNOSE, AND RESOLVE SOFTWARE AND INTEGRATION ISSUES",H_SKILL,1,0.004148861137617724,0.0
3171,2024,"IDENTIFY, OWN, AND",H_SKILL,1,0.004148861137617724,0.0
3172,2024,"IDENTIFY, PLAN AND IMPLEMENT COMPLEX PROFESSIONAL IT SERVICE PROJECTS",H_SKILL,1,0.004148861137617724,0.0
3173,2024,IDENTIFY/DEVELOP,H_SKILL,1,0.004148861137617724,0.0
3174,2024,IDENTIFY/DISCERN STATISTICAL RELATIONSHIPS,H_SKILL,1,0.004148861137617724,0.0
3175,2024,IDENTIFY/IMPLEMENT PROCESS IMPROVEMENTS,H_SKILL,1,0.004148861137617724,0.0
3176,2024,IDENTIFY/WRITE SYSTEM TEST,H_SKILL,1,0.004148861137617724,0.0
3177,2024,IDENTIFYING ACTIONABLE IMPROVEMENTS,H_SKILL,2,0.008297722275235448,0.0
3178,2024,IDENTIFYING AND ADDRESSING ERRORS,H_SKILL,1,0.004148861137617724,0.0
3179,2024,IDENTIFYING AND ADDRESSING POTENTIAL ROAD BLOCKS FINANCIAL CONTROL ENSURE,H_SKILL,1,0.004148861137617724,0.0
3180,2024,IDENTIFYING AND IMPLEMENTING IMPROVEMENT OPPORTUNITIES FIRSTHAND EXPERIENCE AND VIEW INTO THE STRATEGIC AND OPERATIONAL WORK REQUIRED TO SERVICE AN INCREASINGLY COMPLEX AND GROWING CLIENT,H_SKILL,1,0.004148861137617724,0.0
3181,2024,IDENTIFYING AND RESOLVING ISSUES,S_SKILL,1,0.004148861137617724,0.0
3182,2024,IDENTIFYING APPROPRIATE RESEARCH SOLUTIONS,H_SKILL,1,0.004148861137617724,0.0
3183,2024,IDENTIFYING AREAS FOR DATA QUALITY IMPROVEMENT,H_SKILL,1,0.004148861137617724,0.0
3184,2024,IDENTIFYING AREAS FOR ENHANCEMENT,H_SKILL,1,0.004148861137617724,0.0
3185,2024,IDENTIFYING AREAS FOR IMPROVEMENT AND DRIVING CORRECTIVE ACTIONS,H_SKILL,1,0.004148861137617724,0.0
3186,2024,IDENTIFYING AREAS FOR IMPROVEMENT AND GROWTH,H_SKILL,1,0.004148861137617724,0.0
3187,2024,IDENTIFYING AREAS FOR SELF IMPROVEMENT,H_SKILL,1,0.004148861137617724,0.0
3188,2024,IDENTIFYING AREAS WHERE TECHNOLOGY AND ANALYTICS CAN BE APPLIED TO IMPROVE EFFICIENCY AND EFFECTIVENESS. SOLUTION CREATION,H_SKILL,1,0.004148861137617724,0.0
3189,2024,"IDENTIFYING BUGS, AND VERIFYING FIXES",H_SKILL,1,0.004148861137617724,0.0
3190,2024,IDENTIFYING BUSINESS OPPORTUNITIES THROUGH,H_SKILL,1,0.004148861137617724,0.0
3191,2024,IDENTIFYING CONFIGURATION REQUIREMENTS,H_SKILL,1,0.004148861137617724,0.0
3192,2024,IDENTIFYING DATA SOURCES,H_SKILL,2,0.008297722275235448,0.0
3193,2024,IDENTIFYING HIGH-,H_SKILL,1,0.004148861137617724,0.0
3194,2024,IDENTIFYING IMPROVEMENTS,H_SKILL,1,0.004148861137617724,0.0
3195,2024,IDENTIFYING KEY FACTS AND BREAKING DOWN COMPLEX INFORMATION,H_SKILL,1,0.004148861137617724,0.0
3196,2024,IDENTIFYING LEARNING NEEDS,H_SKILL,2,0.008297722275235448,0.0
3197,2024,IDENTIFYING NEW BUSINESS OPPORTUNITIES. FINALLY AS A SENIOR IT ARCHITECT,H_SKILL,1,0.004148861137617724,0.0
3198,2024,IDENTIFYING OPPORTUNITIES FOR IMPROVEMENT AND IMPLEMENTING BEST PRACTICES TO ENHANCE EFFICIENCY AND SERVICE QUALITY,H_SKILL,2,0.008297722275235448,0.0
